user_id,total_events,page_view_count,search_count,product_click_count,add_to_cart_count,remove_from_cart_count,purchase_count,apply_coupon_count,write_review_count,unique_products,unique_categories,avg_product_price,max_product_price,avg_page_duration_sec,total_page_duration_sec,avg_quantity,max_cart_total,avg_cart_total,has_discount,max_discount_pct,is_member,add_to_cart_ratio,search_to_cart_ratio,did_purchase,primary_device,primary_browser,primary_referral,primary_os
user_0003,51,24,6,6,8,4,2,1,0,51,8,316.45,1299.99,159.65,8142,1.59,2249.99,434.21,1,20,0,0.1569,1.3333,1,mobile,Chrome,google_search,iOS
user_1487,48,20,1,9,10,2,5,1,0,48,7,218.9,899.99,177.58,8524,1.65,2499.99,718.95,1,25,0,0.2083,10.0,1,mobile,Chrome,direct,iOS
user_1320,42,17,3,6,11,2,1,1,1,42,7,200.94,1099.99,145.74,6121,1.6,2499.99,392.73,1,25,0,0.2619,3.6667,1,mobile,Chrome,direct,Android
user_1022,62,25,13,8,7,4,4,0,1,61,7,251.16,1199.99,152.19,9436,1.53,2499.99,709.1,1,25,0,0.1129,0.5385,1,mobile,Chrome,direct,Android
user_1774,46,15,8,4,13,1,3,2,0,46,7,315.66,1299.99,183.7,8450,1.57,2249.99,524.45,1,25,0,0.2826,1.625,1,mobile,Chrome,direct,iOS
user_0466,57,24,9,10,7,1,3,1,2,57,8,350.59,1299.99,157.63,8985,1.58,2499.99,538.24,1,25,0,0.1228,0.7778,1,mobile,Chrome,direct,iOS
user_1463,39,16,4,5,8,0,3,3,0,39,8,231.34,1099.99,165.67,6461,1.72,2499.99,461.91,1,25,0,0.2051,2.0,1,mobile,Chrome,direct,iOS
user_1149,47,17,7,6,6,2,6,3,0,47,7,224.76,1099.99,145.21,6825,1.45,2499.99,465.42,1,20,0,0.1277,0.8571,1,mobile,Chrome,direct,Android
user_1539,56,21,7,13,6,3,3,2,1,56,8,242.75,999.99,183.89,10298,1.46,2499.99,620.44,1,25,0,0.1071,0.8571,1,mobile,Chrome,direct,iOS
user_1662,37,22,3,7,2,1,1,1,0,37,8,237.8,999.99,170.08,6293,1.84,2499.99,672.83,1,25,0,0.0541,0.6667,1,mobile,Chrome,direct,iOS
user_0869,45,17,6,6,8,1,4,3,0,45,8,246.99,1299.99,168.76,7594,1.29,2499.99,546.1,1,25,0,0.1778,1.3333,1,mobile,Chrome,direct,Android
user_0656,44,23,4,7,6,1,0,2,1,44,8,234.56,1199.99,208.93,9193,1.5,2499.99,516.35,1,25,0,0.1364,1.5,0,mobile,Chrome,direct,Android
user_1391,49,19,7,4,9,4,0,3,3,49,8,266.68,1299.99,141.08,6913,1.71,2499.99,634.07,1,25,0,0.1837,1.2857,0,mobile,Chrome,direct,Android
user_1856,50,24,6,7,5,1,4,1,2,50,8,314.45,1299.99,195.3,9765,1.56,2499.99,695.59,1,25,0,0.1,0.8333,1,mobile,Chrome,direct,iOS
user_1269,46,21,6,5,4,3,5,1,1,46,8,314.69,1299.99,168.93,7771,1.54,2499.99,522.49,1,25,0,0.087,0.6667,1,mobile,Chrome,direct,Android
user_0996,46,21,4,8,6,2,1,1,3,46,7,354.01,1299.99,146.13,6722,1.63,2499.99,727.82,1,25,1,0.1304,1.5,1,mobile,Chrome,google_search,iOS
user_0780,58,27,9,7,10,1,2,2,0,58,8,287.96,1299.99,214.16,12421,1.72,2499.99,839.04,1,20,0,0.1724,1.1111,1,mobile,Chrome,direct,iOS
user_0152,55,25,7,6,9,2,2,2,2,55,8,300.02,1299.99,190.4,10472,1.33,2499.99,732.54,1,25,0,0.1636,1.2857,1,mobile,Chrome,direct,iOS
user_0113,41,18,4,7,6,1,4,1,0,41,8,199.44,999.99,153.05,6275,1.76,2499.99,590.6,1,25,0,0.1463,1.5,1,mobile,Chrome,google_search,iOS
user_0111,49,20,6,3,15,1,3,1,0,49,7,293.78,1199.99,140.37,6878,1.65,2499.99,626.32,1,25,0,0.3061,2.5,1,mobile,Chrome,direct,iOS
user_0748,56,29,6,7,8,3,2,1,0,56,8,234.95,999.99,158.86,8896,1.86,1999.99,404.28,1,25,0,0.1429,1.3333,1,mobile,Chrome,direct,Android
user_0590,38,14,5,7,9,1,1,1,0,38,8,271.78,1199.99,168.08,6387,1.68,2499.99,391.57,1,20,0,0.2368,1.8,1,mobile,Chrome,google_search,macOS
user_1467,55,21,9,9,6,3,2,4,1,54,8,238.74,1099.99,193.24,10628,1.47,2499.99,709.81,1,25,0,0.1091,0.6667,1,mobile,Chrome,direct,iOS
user_1840,46,19,5,10,8,2,2,0,0,45,8,254.17,1299.99,159.33,7329,1.76,2499.99,707.92,1,25,0,0.1739,1.6,1,mobile,Safari,direct,iOS
user_0927,58,23,13,12,6,4,0,0,0,57,8,250.91,1199.99,174.69,10132,1.66,2499.99,554.04,1,25,1,0.1034,0.4615,0,mobile,Chrome,direct,iOS
user_0924,60,25,8,9,8,6,2,1,1,60,8,324.23,1199.99,149.62,8977,1.4,2499.99,477.99,1,25,0,0.1333,1.0,1,mobile,Chrome,direct,iOS
user_0464,53,19,17,7,4,3,2,0,1,53,8,266.95,1199.99,176.74,9367,1.43,2499.99,597.16,1,25,0,0.0755,0.2353,1,mobile,Chrome,google_search,iOS
user_0042,47,18,2,15,4,3,3,2,0,47,8,187.45,1099.99,174.19,8187,1.47,2499.99,599.46,1,25,0,0.0851,2.0,1,mobile,Chrome,direct,iOS
user_1011,42,13,5,11,9,1,2,1,0,42,8,182.67,999.99,149.55,6281,1.45,2499.99,571.06,1,25,0,0.2143,1.8,1,mobile,Chrome,direct,Android
user_0775,50,24,7,8,5,1,3,1,1,50,8,240.46,1199.99,202.2,10110,1.48,2499.99,638.69,1,25,0,0.1,0.7143,1,mobile,Chrome,google_search,iOS
user_1762,48,24,8,8,4,3,1,0,0,47,8,296.09,1299.99,146.44,7029,1.75,2499.99,613.12,1,25,0,0.0833,0.5,1,mobile,Chrome,direct,iOS
user_0630,47,18,12,6,5,0,3,2,1,47,8,234.8,1299.99,171.09,8041,1.57,2499.99,592.33,1,25,0,0.1064,0.4167,1,mobile,Chrome,direct,Windows
user_1330,53,20,9,9,5,2,7,0,1,51,8,290.47,1299.99,144.87,7678,1.7,2249.99,462.07,1,25,0,0.0943,0.5556,1,mobile,Chrome,google_search,iOS
user_0217,45,20,5,8,6,1,3,1,1,45,8,251.05,1299.99,151.96,6838,1.73,2499.99,781.55,1,25,1,0.1333,1.2,1,mobile,Chrome,direct,iOS
user_0395,41,19,4,7,6,2,2,1,0,41,8,312.39,1299.99,166.76,6837,1.63,2499.99,374.63,1,25,0,0.1463,1.5,1,mobile,Chrome,direct,Android
user_1548,59,18,10,13,7,3,3,2,3,59,8,313.48,1299.99,194.19,11457,1.58,2499.99,810.5,1,25,1,0.1186,0.7,1,mobile,Chrome,google_search,iOS
user_1093,53,20,11,6,7,6,3,0,0,53,8,281.44,1299.99,144.3,7648,1.68,2499.99,666.31,1,25,0,0.1321,0.6364,1,mobile,Chrome,direct,iOS
user_0616,49,16,5,9,9,1,4,4,1,49,7,270.79,1199.99,183.31,8982,1.53,2499.99,624.38,1,25,0,0.1837,1.8,1,mobile,Chrome,google_search,iOS
user_0879,52,23,6,8,8,2,3,0,2,51,8,287.84,1199.99,147.27,7658,1.52,2499.99,780.86,1,20,0,0.1538,1.3333,1,mobile,Chrome,google_search,Windows
user_0913,48,18,4,9,11,5,1,0,0,47,7,217.26,1299.99,109.94,5277,1.71,2499.99,758.95,1,25,0,0.2292,2.75,1,mobile,Chrome,direct,iOS
user_1996,52,25,6,6,10,3,1,0,1,52,7,283.51,1199.99,168.0,8736,1.69,2499.99,575.47,1,25,0,0.1923,1.6667,1,mobile,Chrome,direct,iOS
user_1915,50,19,8,9,9,0,5,0,0,50,8,310.94,1199.99,164.4,8220,1.52,2499.99,610.29,1,25,0,0.18,1.125,1,mobile,Chrome,direct,iOS
user_1345,50,20,6,9,7,1,4,2,1,50,7,279.66,1199.99,170.06,8503,1.86,2499.99,713.89,1,25,0,0.14,1.1667,1,mobile,Chrome,google_search,iOS
user_1230,46,20,7,6,7,1,2,1,2,46,7,334.19,1299.99,158.02,7269,1.65,2499.99,746.51,1,25,0,0.1522,1.0,1,mobile,Chrome,direct,Android
user_0209,53,17,10,9,5,6,4,2,0,53,8,251.71,999.99,153.34,8127,1.62,2499.99,782.44,1,25,0,0.0943,0.5,1,mobile,Chrome,direct,Android
user_0600,49,18,4,7,10,3,3,2,2,49,8,312.95,1199.99,126.27,6187,1.71,2249.99,585.19,1,25,1,0.2041,2.5,1,mobile,Chrome,google_search,Android
user_0223,47,18,7,7,3,4,5,1,2,46,7,283.15,1299.99,174.89,8220,1.77,2499.99,667.01,1,25,0,0.0638,0.4286,1,mobile,Chrome,direct,Android
user_0121,53,16,11,5,11,0,8,0,2,53,8,324.67,1099.99,126.49,6704,1.55,2499.99,563.39,1,25,0,0.2075,1.0,1,mobile,Chrome,google_search,Android
user_1165,61,28,9,8,8,1,4,1,2,60,8,273.19,1299.99,187.59,11443,1.56,2499.99,708.43,1,25,0,0.1311,0.8889,1,mobile,Chrome,direct,Android
user_0310,58,24,12,10,7,3,1,1,0,58,7,291.74,1299.99,157.71,9147,1.66,1999.99,521.71,1,25,1,0.1207,0.5833,1,mobile,Chrome,direct,Android
user_0565,60,27,6,10,8,1,4,2,2,60,8,289.56,1299.99,175.83,10550,1.73,2499.99,530.82,1,25,0,0.1333,1.3333,1,mobile,Chrome,direct,iOS
user_1925,51,16,10,10,8,2,1,3,1,50,8,401.04,1299.99,179.49,9154,1.69,2249.99,564.89,1,25,0,0.1569,0.8,1,mobile,Chrome,direct,iOS
user_0076,57,25,8,7,8,4,4,1,0,56,8,307.01,1299.99,178.74,10188,1.65,2499.99,663.76,1,25,0,0.1404,1.0,1,mobile,Chrome,direct,iOS
user_0612,48,12,10,5,10,2,4,3,2,46,8,261.09,1199.99,178.19,8553,1.52,2499.99,734.26,1,25,0,0.2083,1.0,1,mobile,Chrome,direct,iOS
user_0208,61,23,10,12,7,4,2,1,2,61,8,323.52,1299.99,145.69,8887,1.64,2249.99,614.5,1,25,0,0.1148,0.7,1,desktop,Chrome,google_search,Android
user_0086,60,27,9,6,11,2,1,1,3,60,8,257.93,1299.99,152.53,9152,1.88,2499.99,698.49,1,20,0,0.1833,1.2222,1,mobile,Chrome,google_search,iOS
user_0280,46,18,7,4,7,0,7,1,2,46,7,377.84,1299.99,162.15,7459,1.63,2499.99,669.56,1,25,0,0.1522,1.0,1,mobile,Chrome,google_search,iOS
user_0912,46,14,6,8,10,3,0,3,2,46,8,331.32,1299.99,149.54,6879,1.5,2249.99,597.16,1,20,0,0.2174,1.6667,0,mobile,Chrome,direct,iOS
user_0015,52,19,10,8,8,2,3,1,1,52,8,258.02,1299.99,194.29,10103,1.81,2499.99,596.82,1,20,0,0.1538,0.8,1,mobile,Chrome,social_media,iOS
user_1496,63,20,9,10,11,2,3,4,4,63,8,238.55,1199.99,195.0,12285,1.67,2499.99,529.99,1,25,0,0.1746,1.2222,1,mobile,Chrome,google_search,iOS
user_1002,53,27,4,9,6,1,4,2,0,53,8,242.3,1299.99,175.77,9316,1.42,2499.99,717.16,1,25,0,0.1132,1.5,1,mobile,Chrome,google_search,Android
user_1430,60,26,10,7,10,5,2,0,0,59,8,287.21,1299.99,161.88,9713,1.63,2499.99,651.49,1,20,0,0.1667,1.0,1,mobile,Chrome,direct,Android
user_0040,42,20,3,6,8,3,2,0,0,42,8,224.0,1099.99,193.71,8136,1.67,2499.99,718.32,1,20,0,0.1905,2.6667,1,mobile,Chrome,direct,iOS
user_1040,42,16,12,1,6,2,2,1,2,42,6,251.26,1099.99,141.74,5953,1.45,2499.99,552.49,1,25,0,0.1429,0.5,1,mobile,Chrome,direct,iOS
user_0298,56,25,9,7,4,2,3,3,3,56,7,231.62,1199.99,176.63,9891,1.54,2249.99,549.45,1,25,0,0.0714,0.4444,1,mobile,Chrome,direct,iOS
user_1086,67,26,9,13,10,2,5,2,0,66,8,288.17,1299.99,173.3,11611,1.45,2249.99,681.26,1,25,0,0.1493,1.1111,1,mobile,Chrome,direct,Android
user_0134,48,19,8,6,4,3,4,2,2,48,7,219.6,1299.99,156.1,7493,1.52,2499.99,543.84,1,20,0,0.0833,0.5,1,mobile,Chrome,direct,Android
user_0532,55,16,13,12,5,2,5,1,1,55,8,362.78,1299.99,169.05,9298,1.62,2499.99,657.26,1,20,0,0.0909,0.3846,1,mobile,Chrome,google_search,iOS
user_1750,49,23,4,7,6,3,4,2,0,49,8,236.26,1199.99,190.33,9326,1.47,2499.99,667.85,1,25,0,0.1224,1.5,1,mobile,Chrome,direct,Windows
user_1966,57,24,10,5,6,5,2,4,1,57,8,319.25,1199.99,160.54,9151,1.56,2499.99,576.66,1,25,0,0.1053,0.6,1,mobile,Chrome,google_search,iOS
user_0103,50,22,7,12,6,0,1,2,0,50,8,295.93,1199.99,160.74,8037,1.66,2499.99,659.29,1,25,0,0.12,0.8571,1,mobile,Chrome,google_search,iOS
user_0567,53,21,10,14,4,1,2,1,0,53,8,342.36,1299.99,172.57,9146,1.62,2499.99,720.74,1,25,0,0.0755,0.4,1,mobile,Chrome,google_search,iOS
user_0686,52,22,9,7,9,2,2,0,1,52,7,278.03,1299.99,153.44,7979,1.65,2499.99,728.84,1,25,1,0.1731,1.0,1,mobile,Chrome,social_media,iOS
user_0420,59,22,9,14,5,2,6,1,0,59,8,266.52,1299.99,155.29,9162,1.69,2499.99,664.99,1,25,0,0.0847,0.5556,1,mobile,Chrome,direct,iOS
user_1591,47,14,10,10,6,2,3,2,0,47,8,358.2,1299.99,196.83,9251,1.28,2499.99,719.14,1,25,0,0.1277,0.6,1,mobile,Chrome,direct,Android
user_0459,55,31,4,7,9,0,4,0,0,55,8,333.15,1299.99,198.16,10899,1.67,2499.99,648.63,1,25,0,0.1636,2.25,1,mobile,Chrome,direct,iOS
user_0637,49,20,9,8,6,2,1,2,1,49,8,301.59,1299.99,151.31,7414,1.53,2499.99,637.54,1,25,0,0.1224,0.6667,1,mobile,Chrome,direct,Android
user_1673,37,15,8,4,4,2,2,1,1,36,8,266.3,1299.99,150.57,5571,1.73,2499.99,560.13,1,20,1,0.1081,0.5,1,mobile,Chrome,direct,Android
user_0525,49,14,12,4,10,2,4,1,2,48,8,300.47,1199.99,151.45,7421,1.57,2499.99,645.09,1,20,0,0.2041,0.8333,1,mobile,Chrome,direct,iOS
user_0811,40,12,3,8,11,2,1,3,0,40,8,284.11,1299.99,188.6,7544,1.65,2499.99,818.49,1,25,1,0.275,3.6667,1,mobile,Chrome,direct,iOS
user_1797,57,27,4,16,1,3,2,2,2,56,8,258.67,1199.99,154.77,8822,1.56,2499.99,604.55,1,25,0,0.0175,0.25,1,mobile,Chrome,direct,Android
user_1021,61,24,6,13,10,2,1,0,5,61,8,331.1,1199.99,171.39,10455,1.59,2499.99,653.35,1,25,0,0.1639,1.6667,1,mobile,Chrome,direct,iOS
user_0731,62,19,8,9,16,4,4,0,2,60,8,217.32,1299.99,157.42,9760,1.39,2249.99,670.07,1,25,0,0.2581,2.0,1,mobile,Chrome,google_search,iOS
user_0451,48,18,10,6,6,3,2,2,1,48,8,274.76,1299.99,186.19,8937,1.83,2249.99,616.45,1,25,0,0.125,0.6,1,mobile,Chrome,direct,iOS
user_1227,68,24,13,12,11,2,3,0,3,68,8,289.63,1299.99,173.59,11804,1.78,2499.99,663.74,1,25,0,0.1618,0.8462,1,mobile,Chrome,direct,Android
user_1468,63,21,11,13,11,3,3,1,0,63,8,244.69,1299.99,132.05,8319,1.7,2499.99,870.78,1,25,0,0.1746,1.0,1,mobile,Chrome,google_search,iOS
user_0566,51,20,10,9,3,3,3,2,1,51,8,281.96,1199.99,196.39,10016,1.67,2499.99,764.5,1,25,0,0.0588,0.3,1,desktop,Chrome,direct,iOS
user_1038,62,23,10,6,7,7,7,2,0,62,8,220.33,1199.99,148.82,9227,1.52,2499.99,659.91,1,25,0,0.1129,0.7,1,mobile,Chrome,google_search,iOS
user_0326,60,30,10,6,7,2,4,0,1,60,8,300.55,1199.99,144.93,8696,1.57,2499.99,664.41,1,25,0,0.1167,0.7,1,mobile,Chrome,google_search,iOS
user_0994,52,12,12,14,7,2,3,1,1,52,8,235.43,1199.99,125.98,6551,1.48,2499.99,684.7,1,25,0,0.1346,0.5833,1,mobile,Chrome,direct,iOS
user_1795,54,21,8,10,10,1,3,1,0,53,8,375.31,1299.99,174.37,9416,1.78,2499.99,548.42,1,25,0,0.1852,1.25,1,mobile,Chrome,direct,Android
user_1954,55,22,9,4,11,2,5,0,2,55,7,259.25,1299.99,125.18,6885,1.78,2499.99,500.72,1,25,0,0.2,1.2222,1,mobile,Chrome,direct,iOS
user_1609,59,25,5,14,4,5,4,1,1,58,8,194.71,1299.99,191.98,11327,1.47,2499.99,651.09,1,25,0,0.0678,0.8,1,mobile,Chrome,direct,iOS
user_1252,35,11,4,8,6,3,2,1,0,34,8,291.86,1299.99,214.74,7516,1.77,2499.99,777.28,1,25,0,0.1714,1.5,1,mobile,Chrome,direct,Android
user_1878,59,18,7,9,16,2,6,1,0,59,8,373.41,1299.99,169.73,10014,1.95,2499.99,654.99,1,25,0,0.2712,2.2857,1,mobile,Chrome,direct,iOS
user_0265,39,19,3,6,5,1,1,3,1,39,7,228.98,999.99,191.9,7484,1.49,2499.99,523.58,1,25,1,0.1282,1.6667,1,mobile,Chrome,google_search,Android
user_1203,58,18,8,8,5,5,5,5,4,58,8,221.08,1199.99,178.71,10365,1.72,2499.99,655.51,1,25,0,0.0862,0.625,1,mobile,Chrome,google_search,Android
user_1684,52,21,13,3,13,0,0,1,1,52,7,331.97,1299.99,146.56,7621,1.65,2499.99,551.91,1,20,0,0.25,1.0,0,mobile,Chrome,direct,Android
user_1293,68,23,14,10,12,3,1,2,3,68,8,237.09,999.99,120.49,8193,1.69,2499.99,681.09,1,25,0,0.1765,0.8571,1,mobile,Chrome,google_search,iOS
user_1980,45,20,4,4,10,4,1,1,1,45,8,237.23,1299.99,198.71,8942,1.38,2499.99,520.88,1,25,0,0.2222,2.5,1,mobile,Chrome,direct,iOS
user_1964,36,14,4,8,6,2,2,0,0,36,8,317.61,1299.99,166.72,6002,1.39,1799.99,453.32,1,25,0,0.1667,1.5,1,mobile,Chrome,google_search,Android
user_0163,51,28,4,7,7,2,1,1,1,51,8,256.8,1299.99,148.78,7588,1.75,2499.99,528.81,1,25,0,0.1373,1.75,1,desktop,Chrome,google_search,iOS
user_1902,50,27,3,5,9,0,4,2,0,50,7,295.31,1299.99,173.94,8697,1.46,2499.99,661.49,1,25,0,0.18,3.0,1,mobile,Chrome,direct,iOS
user_1557,49,23,5,8,6,3,2,1,1,49,8,395.46,1299.99,152.76,7485,1.78,2249.99,531.83,1,25,0,0.1224,1.2,1,mobile,Chrome,direct,Android
user_0900,50,20,9,8,6,2,2,2,1,50,8,336.41,1199.99,189.02,9451,1.72,2499.99,753.89,1,25,0,0.12,0.6667,1,mobile,Chrome,direct,iOS
user_1090,56,24,6,8,7,4,5,2,0,54,8,371.25,1199.99,138.7,7767,1.57,2499.99,540.71,1,25,0,0.125,1.1667,1,mobile,Chrome,direct,iOS
user_1508,51,19,10,7,7,2,4,2,0,51,8,291.33,1299.99,122.73,6259,1.76,2249.99,757.25,1,25,0,0.1373,0.7,1,mobile,Chrome,direct,iOS
user_0018,46,15,7,8,9,0,6,0,1,46,8,320.15,1099.99,182.2,8381,1.72,2499.99,624.56,1,25,0,0.1957,1.2857,1,mobile,Chrome,google_search,iOS
user_0700,52,21,7,11,6,1,4,2,0,52,8,347.7,1299.99,175.9,9147,1.5,2499.99,624.03,1,25,1,0.1154,0.8571,1,mobile,Chrome,direct,iOS
user_0177,53,17,6,10,7,5,3,2,3,53,8,273.45,1199.99,165.68,8781,1.49,2499.99,527.16,1,25,0,0.1321,1.1667,1,mobile,Chrome,direct,Android
user_1178,54,20,7,7,10,3,6,1,0,53,7,374.48,1299.99,174.76,9437,1.41,2499.99,725.82,1,25,1,0.1852,1.4286,1,mobile,Chrome,google_search,iOS
user_0958,48,20,6,7,7,3,3,1,1,48,7,349.11,1299.99,196.42,9428,1.54,2499.99,800.72,1,25,0,0.1458,1.1667,1,mobile,Chrome,google_search,iOS
user_1940,42,18,9,4,4,2,2,2,1,42,8,322.97,1299.99,185.31,7783,1.52,2499.99,741.06,1,20,0,0.0952,0.4444,1,mobile,Chrome,direct,iOS
user_0184,39,15,9,1,6,5,3,0,0,39,8,292.75,1299.99,128.15,4998,1.79,2499.99,684.99,1,20,0,0.1538,0.6667,1,mobile,Chrome,direct,Android
user_1851,43,12,6,6,9,3,7,0,0,43,8,367.63,1199.99,149.21,6416,1.49,2499.99,554.76,1,25,0,0.2093,1.5,1,mobile,Chrome,direct,iOS
user_0899,39,18,3,9,4,1,3,1,0,39,7,347.64,1199.99,249.21,9719,1.64,2249.99,503.2,1,25,0,0.1026,1.3333,1,mobile,Chrome,google_search,Android
user_0407,57,22,5,9,9,4,3,2,3,57,7,247.32,1299.99,171.11,9753,1.63,2499.99,781.74,1,20,0,0.1579,1.8,1,mobile,Chrome,direct,iOS
user_1708,46,14,7,10,7,2,2,2,2,46,8,293.48,1299.99,136.13,6262,1.5,2249.99,703.69,1,25,0,0.1522,1.0,1,mobile,Chrome,direct,iOS
user_1036,45,19,4,10,3,4,3,2,0,45,8,365.6,1299.99,174.22,7840,1.62,2499.99,690.43,1,20,0,0.0667,0.75,1,mobile,Chrome,direct,iOS
user_0367,54,26,6,5,7,4,1,3,2,53,7,334.85,1299.99,152.15,8216,1.63,2499.99,689.71,1,25,0,0.1296,1.1667,1,mobile,Chrome,google_search,Android
user_1571,45,25,3,6,5,2,1,2,1,45,8,288.38,1299.99,242.64,10919,1.42,2499.99,758.88,1,25,1,0.1111,1.6667,1,desktop,Chrome,direct,iOS
user_1314,48,22,12,5,6,2,0,1,0,48,7,244.8,1299.99,171.79,8246,1.56,2499.99,675.72,1,25,0,0.125,0.5,0,desktop,Chrome,direct,iOS
user_0175,41,13,9,10,6,0,1,1,1,41,8,277.38,1099.99,194.95,7993,1.8,2499.99,528.28,1,25,0,0.1463,0.6667,1,mobile,Chrome,google_search,Android
user_0867,47,16,12,5,8,1,3,2,0,47,8,228.79,1299.99,146.79,6899,1.32,2249.99,523.93,1,25,0,0.1702,0.6667,1,mobile,Chrome,google_search,Android
user_1264,43,11,13,8,6,0,2,1,2,42,8,294.85,1299.99,136.21,5857,1.51,2249.99,509.99,1,25,0,0.1395,0.4615,1,mobile,Chrome,google_search,Android
user_1501,46,21,4,7,6,0,2,4,2,46,8,284.08,1299.99,159.41,7333,1.52,2249.99,707.93,1,25,0,0.1304,1.5,1,mobile,Chrome,direct,iOS
user_1220,50,19,7,6,9,4,3,0,2,50,8,306.21,1299.99,148.38,7419,1.8,2499.99,755.39,1,25,0,0.18,1.2857,1,mobile,Chrome,direct,iOS
user_0934,42,19,4,8,7,0,3,0,1,42,8,175.61,1099.99,203.48,8546,1.83,2499.99,745.11,1,25,1,0.1667,1.75,1,mobile,Chrome,direct,iOS
user_0856,51,16,6,12,6,5,2,4,0,50,7,220.5,1099.99,185.78,9475,1.69,2499.99,717.15,1,25,0,0.1176,1.0,1,mobile,Chrome,direct,iOS
user_0332,49,18,6,6,11,3,0,2,3,48,8,258.37,1299.99,158.61,7772,1.53,2499.99,838.87,1,25,0,0.2245,1.8333,0,mobile,Chrome,google_search,iOS
user_1916,54,26,6,5,6,4,4,1,2,54,7,326.21,1299.99,171.56,9264,1.46,2499.99,620.45,1,25,0,0.1111,1.0,1,mobile,Chrome,direct,iOS
user_0623,60,26,5,10,10,3,2,1,3,59,8,193.61,1099.99,155.33,9320,1.73,2499.99,593.41,1,25,0,0.1667,2.0,1,mobile,Chrome,google_search,Android
user_0738,60,27,5,12,7,5,2,1,1,60,8,331.29,1299.99,174.53,10472,1.77,2499.99,533.07,1,25,0,0.1167,1.4,1,mobile,Chrome,direct,iOS
user_1208,43,24,4,6,6,1,2,0,0,43,7,316.71,1299.99,166.33,7152,1.44,1999.99,525.22,1,25,0,0.1395,1.5,1,mobile,Chrome,direct,iOS
user_1105,46,18,5,6,7,1,4,4,1,46,7,284.36,1099.99,175.52,8074,1.83,2499.99,657.16,1,25,0,0.1522,1.4,1,mobile,Chrome,direct,Android
user_1123,47,18,6,11,6,0,2,3,1,46,8,271.92,1199.99,177.72,8353,1.51,2499.99,577.65,1,20,1,0.1277,1.0,1,mobile,Chrome,google_search,Android
user_1787,65,21,8,13,13,3,5,1,1,65,8,334.27,1299.99,163.14,10604,1.6,2499.99,705.37,1,25,0,0.2,1.625,1,mobile,Chrome,direct,iOS
user_1885,47,20,8,6,10,1,1,0,1,47,8,294.05,1299.99,194.26,9130,1.83,2499.99,660.1,1,25,0,0.2128,1.25,1,mobile,Chrome,direct,iOS
user_0061,43,19,6,2,11,0,3,1,1,43,8,277.91,1099.99,166.0,7138,1.51,2249.99,718.83,1,25,0,0.2558,1.8333,1,desktop,Chrome,direct,iOS
user_0826,57,21,7,8,11,3,5,1,1,56,8,285.62,1199.99,131.56,7499,1.58,2499.99,624.64,1,25,0,0.193,1.5714,1,mobile,Chrome,direct,iOS
user_0764,45,20,7,8,2,2,2,4,0,45,8,343.32,1199.99,128.71,5792,1.56,2499.99,656.55,1,25,0,0.0444,0.2857,1,mobile,Chrome,google_search,Android
user_1396,53,22,7,8,11,2,2,0,1,52,8,257.6,1199.99,200.34,10618,1.6,2499.99,495.08,1,20,1,0.2075,1.5714,1,mobile,Chrome,google_search,iOS
user_1947,57,21,8,12,11,1,2,2,0,57,8,280.25,1299.99,172.33,9823,1.56,2499.99,565.61,1,20,0,0.193,1.375,1,mobile,Chrome,google_search,iOS
user_0507,52,22,11,5,8,2,3,0,1,51,8,234.86,1099.99,136.96,7122,1.69,2499.99,706.43,1,25,1,0.1538,0.7273,1,mobile,Chrome,direct,iOS
user_0582,42,11,10,9,6,2,1,2,1,42,7,437.82,1299.99,145.02,6091,1.6,2499.99,523.8,1,25,0,0.1429,0.6,1,mobile,Chrome,direct,iOS
user_0973,48,19,3,4,14,2,2,2,2,48,8,251.03,1299.99,158.58,7612,1.88,2249.99,601.55,1,25,0,0.2917,4.6667,1,mobile,Chrome,direct,Android
user_0438,40,14,9,5,4,3,3,1,1,40,7,227.88,1299.99,154.8,6192,1.6,2499.99,677.12,1,25,0,0.1,0.4444,1,mobile,Chrome,direct,iOS
user_1357,49,15,9,7,13,2,1,1,1,49,8,257.61,1199.99,151.39,7418,1.51,2499.99,963.15,1,25,1,0.2653,1.4444,1,mobile,Chrome,google_search,iOS
user_0861,42,16,8,6,9,1,2,0,0,41,8,263.49,1199.99,180.17,7567,1.67,2499.99,726.9,1,25,0,0.2143,1.125,1,mobile,Chrome,direct,Android
user_0948,42,15,10,6,4,1,4,0,2,42,8,313.23,1099.99,162.76,6836,1.79,2499.99,540.94,1,20,0,0.0952,0.4,1,mobile,Chrome,direct,Windows
user_1073,38,11,6,9,6,2,4,0,0,38,8,321.19,1299.99,170.92,6495,1.53,2499.99,513.54,1,25,0,0.1579,1.0,1,mobile,Chrome,direct,Android
user_1179,34,15,6,4,2,2,2,1,2,34,8,265.89,1299.99,158.76,5398,1.5,2499.99,710.28,1,25,0,0.0588,0.3333,1,mobile,Chrome,direct,iOS
user_1639,53,20,8,6,8,1,4,5,1,52,8,231.74,1099.99,159.91,8475,1.58,2499.99,715.18,1,20,0,0.1509,1.0,1,mobile,Chrome,google_search,Android
user_1383,36,17,2,5,6,3,1,1,1,36,7,291.31,1299.99,135.61,4882,1.58,2249.99,467.07,1,20,1,0.1667,3.0,1,mobile,Chrome,direct,iOS
